filename,genre,bpm,mean_bandwidth,mean_centroid,mean_chroma,mean_contrast,mean_mfcc0,mean_mfcc1,mean_mfcc10,mean_mfcc11,mean_mfcc12,mean_mfcc2,mean_mfcc3,mean_mfcc4,mean_mfcc5,mean_mfcc6,mean_mfcc7,mean_mfcc8,mean_mfcc9,mean_rmse,mean_rolloff,mean_zcr,std_bandwidth,std_centroid,std_chroma,std_contrast,std_mfcc0,std_mfcc1,std_mfcc10,std_mfcc11,std_mfcc2,std_mfcc3,std_mfcc4,std_mfcc5,std_mfcc6,std_mfcc7,std_mfcc8,std_mfcc9,std_rmse,std_rolloff,std_zcr
blues.00010.au,blues,141.52153554371185,1512.3102651538227,1409.9552556449528,0.484263767255752,21.094673943145814,-173.7924950229789,137.1866940119483,-1.9548346010825517,1.8015003724784966,9.690915563674606,-23.724047561820324,26.97843144915826,-16.65769459400362,4.180881325171579,-12.559929352907677,5.832183397146639,-2.874318312912879,-1.1974194808941023,0.14286506175994873,2765.9008052675463,0.06295882576856149,380.800216776765,453.5050591724872,0.26732022117802745,8.234673354529791,90.24477153401243,32.91945299964105,7.459938730762574,7.610462180365423,32.072902872928026,22.260913256950303,17.024294870773364,12.675123521822156,12.260801957299318,9.083901205721716,10.421529891689469,8.1106229053026,0.09591807425022125,1194.9242410902843,0.0210127131611687
blues.00011.au,blues,157.5742138185393,1756.7797951648827,1352.6596654421635,0.38544160798423605,20.806443641033542,-287.9237486828667,124.0187568448743,-4.874972942906589,-3.1782240367878103,8.123793307937898,5.4698949392445355,33.657407078611804,1.095499413887744,14.705333808739004,-4.87700771094883,8.670523833973434,0.7854059398276941,6.579525767005769,0.0657406896352768,2880.7778626196346,0.043930584759280744,469.70926324463505,715.6361434810115,0.2970774470287356,7.3372680959330285,77.01605668456708,31.561845781113295,9.68399175209389,9.174757695162013,17.384156451579198,18.56394836757164,21.00832540159491,15.342173287442867,12.236184809612778,13.76173246679296,12.195489387695984,10.68936686665703,0.04999910295009613,1712.7195281988834,0.04353977919397629
blues.00012.au,blues,110.35437442367184,1567.56522502218,1360.6411972395076,0.4985787835606027,22.135715777506615,-207.22332863959983,132.83056414337236,-2.4581616384165605,-0.6033844457687049,9.299180397553846,-15.428844169761318,60.970933206511965,0.7298714799086369,12.437649101261236,1.1827987603866383,-1.5466222884366443,-17.879436651248458,8.352729973319866,0.11904605478048325,2738.6387375833815,0.06909500676720805,212.68876642671162,507.0161634605256,0.26326968185489225,6.739981741063468,67.6423160634985,25.81259099505179,11.81678901374797,9.632372136043948,30.57490684576842,18.206601777153576,17.69981922694991,10.063923115474582,10.420071196522203,10.558433542384174,9.8281556936788,9.749964381450457,0.06366158276796341,976.1653893467178,0.04879100679250699
blues.00013.au,blues,109.8604391408378,1828.0392544027368,1324.2932181481008,0.4905133597442675,21.419758234197882,-209.82615028781706,124.46321451967052,-5.523686984030709,-2.1998062401743503,7.241649027482771,10.342456304156414,47.010908760512336,6.508126871590199,15.41051618761603,-2.0051064131345013,6.706564402581394,-21.55763174957095,10.718405590745055,0.113169826567173,2710.269200442285,0.0514017032820959,279.78307089246005,414.09539132878655,0.26206538967988957,7.124227656642887,44.38234234165229,23.27319618228574,9.519447935986728,7.692959285536014,25.7481540531248,12.192128552468596,10.103204327969552,12.099728388410982,8.354251972258188,8.743547714688521,9.81487008223381,9.795315047301923,0.06472185254096985,1036.5328162168423,0.035431452423898294
blues.00014.au,blues,142.29264601931507,1705.519298617154,1171.8482269140325,0.49726661808816364,21.62806215006197,-305.6547230013581,113.08633444624894,8.929175529294522,1.3030056796437217,8.021207933974003,12.11442949456593,45.033706153991645,17.762826066211424,14.573328422147561,4.159431190128551,0.21354388474158603,-7.026994282622636,13.641990745762348,0.06705453246831894,2344.2463815073957,0.045036675850734724,310.78037802704637,383.76887040628316,0.26379352844001575,6.522301446526508,90.52179280430386,26.13840363705021,9.480206960788895,7.925178061301311,38.241656920612044,14.998191279911897,15.815625063865841,12.445672801405342,12.538886959610089,12.932443433192866,9.88169569373765,8.764519205885616,0.05212455987930298,936.801236227072,0.0394964660662841
blues.00015.au,blues,101.30610484896484,1731.1642811796812,1420.3651651340074,0.49743297386134755,21.367670901059086,-238.51555290571574,120.11017724118005,3.9459795057267972,-1.3935843762599847,7.782874992460503,-4.229359522999992,42.29070119097931,5.928562971609383,13.91726881893594,5.35786718570157,1.8955579259999427,-16.93667795398733,12.350621891910038,0.08062402158975601,2929.964494815835,0.06370125495456304,285.22668442906536,447.1677296993538,0.2602952191265104,6.688324229360396,66.17192673147277,26.994485258220152,9.034457952129735,7.808889036488142,31.285119775031454,19.581049894650832,17.284741678251056,10.83585533822682,10.931880493852136,11.994846940352435,9.47841112943225,8.731712716686735,0.05318808555603027,836.7191727374226,0.044056664195648826
blues.00016.au,blues,107.39491805156658,1825.7979596938328,1454.9639409753438,0.5574149114512973,21.065897048310305,-233.75910185921177,120.67513677201889,1.8418720846830492,2.549421714491375,8.064505480316583,-3.1748058161174724,39.518480378921694,3.8183370099596354,18.837142252301984,-3.6778177025503833,4.433138325890673,-14.965525418498217,17.578215241738025,0.081471748650074,3009.460817412268,0.06134406117072699,341.72318577928127,390.2782642318772,0.2450272670031692,7.076887001631844,70.44912515466596,23.70845873249419,10.422110267767978,8.154435033691625,34.75091649280308,19.91656128384467,16.8942721843306,12.496353182868203,10.025063283708066,10.556053444126102,10.076903696379226,10.109932625854253,0.051391080021858215,1005.2959836040501,0.037666938600053254
blues.00017.au,blues,161.8229159619534,1410.9842594209654,1088.844229752746,0.5377747529379681,21.723377893894558,-245.6993692965279,140.49109047152433,7.259214198554219,-4.014427096130291,8.542002135088199,-2.7897548199037447,60.43143421389561,18.919051353923063,9.829610132615102,3.559145456565145,0.5153722304123519,-16.38768310520301,6.627509585566826,0.09330607950687408,2134.9929420134863,0.048326248912412995,264.18827171038095,481.2907414500251,0.2472848476422422,6.352659820081507,72.07566796927125,28.289751940627735,9.838756301009258,8.449102348952021,28.225303379781256,18.977010223115748,15.351658721056197,9.983211751008229,10.889250714907506,9.66697014183966,11.369859377504543,10.259080785796527,0.04637635871767998,1040.057731408814,0.029071729672521987
blues.00018.au,blues,104.63290339122247,2054.529510695354,1537.5876985238351,0.46780068022801735,21.723589550557097,-252.49301586291355,104.93710926459671,-1.947284861865372,1.9508442863081306,6.986108704077539,15.332312379803115,42.666971368708474,6.783058539005702,21.60568373693321,-1.297841291070252,5.675407762209726,-16.632635084362832,12.173102273094564,0.07970637083053589,3495.51500643489,0.056141769987432324,381.80720444603975,439.4337948393011,0.2655897437460815,7.418824232031153,53.61262403495907,24.569821831558574,7.211174627579029,8.054381835106145,25.744625326798232,12.78008016424874,9.645275732053001,10.83037791372575,8.563089109182016,10.030085844524043,11.211315712511798,11.114275983559535,0.05437144264578819,1351.9983438533889,0.04149945968613148
blues.00019.au,blues,124.51730087270617,1481.3188804548597,1195.4703757774466,0.5134225533721211,21.486266356019396,-236.65676567681805,138.40925702635565,-0.33363785005899554,0.7759847376924062,8.831470648845473,-4.912910650465225,47.62917720352409,5.184200869186901,8.876615655446443,0.5138146320346428,-3.8046735367661793,-14.988870150845306,10.417068484239511,0.09765975177288055,2235.264725474913,0.05888603900812065,216.72688620537457,499.5227133583435,0.25595686398273326,6.513394593771735,74.68945008814053,23.15972871307523,11.602416683213333,8.977283705034198,34.15938123586461,17.67332608293675,21.619829059405955,9.577732599083568,9.883771515044039,12.62495274755665,8.800748722292152,10.23384775724513,0.05074535682797432,1099.1036004202813,0.042406678445582685
blues.00020.au,blues,137.6387369076149,1911.3145801760033,1390.3015575567938,0.5602096722405302,20.078770330332667,-230.35765558732294,127.07833502035146,-3.7699319736041366,2.5720187752653096,7.917558392423407,7.123446618503292,39.77490072351604,1.9210493092784784,17.411781255547535,-5.619415304339382,8.249393917300774,-18.116889762579422,13.83506517398335,0.07547449320554733,3006.1717163935614,0.05258634232405259,298.18920458835174,320.89949249716295,0.24259010434849976,7.187177328795059,54.66484392830857,19.93600346528154,8.461594230753626,8.639309402181715,24.53550557075812,13.251040203856967,10.83258482759717,10.009513757010184,8.925698502919467,8.323654154962217,7.759010304937947,8.53749583521842,0.049986232072114944,972.5993623217322,0.024823961803533193
blues.00021.au,blues,100.5876650056247,1481.0580892453968,1046.5500105240203,0.4582016790241219,22.154408106731996,-264.72257778137373,138.86844528282714,3.3691327811902916,-1.5108065301054205,8.376850684650156,11.194062577788184,48.50426051199967,14.930756279951565,20.580285719060754,3.2070085552870884,1.2489561428732119,-15.846456947203846,15.978460461442745,0.10113207995891571,1830.330592463022,0.047907452387857694,264.739170073385,539.8891352431461,0.26814654951791783,6.462880139721199,79.6390879742237,31.647773451880145,8.892146178004264,8.486315861613141,35.85389002613035,19.28278998421368,15.77418684907383,11.403270824648109,10.952461082033343,10.221788930338514,9.76392109032268,9.2311326803988,0.05681898444890976,1161.5572029713721,0.04828363521002576
blues.00022.au,blues,98.4380064089631,1497.9642587628764,1155.7812208677844,0.4793332647947953,22.29029712417633,-233.95624590534578,136.1457106318854,5.148091899269753,-2.249821599981376,8.130982726172435,3.3244125355660703,48.92853089759709,8.715444531072293,13.966020939509919,5.366598215112226,0.3995386336372105,-13.469852380888785,16.877717302667616,0.1134258508682251,2169.033055847593,0.05856995903422274,242.93041876218635,560.5437468890926,0.26039860544629273,6.789370816704476,80.67556095128256,30.980750282541457,10.701584661534659,8.802998945995224,34.107343934693574,19.602484974122113,17.447400256846805,12.892839899087216,10.280302137512136,11.308413306456051,12.307093456423434,9.081824084223978,0.06070940941572189,1154.2328940822886,0.05355341824919657
blues.00023.au,blues,119.27085985252333,1497.6915639530437,1209.9878628924062,0.4695165617105774,21.832939923441973,-227.22533404213962,137.78807497067442,-2.891009463358841,-9.43339311199553,10.77251109054381,-14.49956683852602,63.56092832774604,5.617669514254758,11.958147880637933,1.9079694586536367,-1.889387698270672,-7.604215478661734,-2.47328905957678,0.10203516483306885,2521.741260785238,0.052467009860788866,227.21049232512095,363.0129096275219,0.26767037900107105,6.124317990170809,64.41333742522262,22.52603910342233,10.203649086747694,9.37523714183095,35.28492705854142,14.541479055609575,12.372379189841471,9.790872669339606,10.042266752492692,9.378301940234493,9.861330830520947,9.915671143251823,0.05971498042345047,781.0851691434449,0.032981581751793373
blues.00024.au,blues,103.01451580068714,1447.8898990912123,1120.019466933193,0.4044518231331762,21.7259650407811,-274.36583471258416,130.41125984915976,3.7735162770315633,0.07561226417280394,11.253344122287487,-6.351285337411299,70.40299242844286,13.269729571896027,9.473774615246056,7.735330787883972,-1.234966831280667,-0.5723894176075313,-2.303354993942281,0.08694726973772049,2323.820647839327,0.04727604770881671,231.91335890702996,420.06949847037464,0.2916887510019368,5.982824794135093,76.93201493996423,22.367665272881894,8.76758940609311,8.579594193968965,36.65749732155154,17.639128410433724,15.177578885057368,12.47188645438241,11.025519551112465,12.258320620591526,9.702339708412723,8.299066363509441,0.05010548233985901,1067.9791216226324,0.03284804303651859
blues.00025.au,blues,122.74228554356131,1463.217701555025,1109.3527843880802,0.4874919916726316,21.030231400439217,-249.2845575687971,131.00469727862912,-0.981921728025025,-3.575790770390607,9.288863438825825,0.6714336261404847,66.70394508996954,17.914801587287247,4.621687893653241,6.613104112808972,1.242522450357236,1.412566651200316,-1.589807733605435,0.0892152190208435,2243.3417583562937,0.051697390999613305,194.14496402283362,372.4240704444236,0.2560554044942848,6.299832560786053,63.08931201257335,18.394064268477745,10.078376174763862,9.22718095854933,39.73822065005706,17.273389715717197,13.543195014431774,13.161101465096927,9.821581509463485,9.912569826554954,8.698203886860401,9.586809191732064,0.05579625442624092,915.5531611672651,0.03659598303130558
blues.00026.au,blues,99.21416869728,1573.500275470367,1198.4590845429227,0.4272396635064399,21.974294641198263,-284.84838283086117,108.74955434264578,4.190629345367538,-3.3045812452529755,8.286104239002933,9.129681597722891,51.251315829646586,18.123714802810273,7.63277845759945,8.77537440913937,2.365381865429842,0.019261171151985407,2.2369273075716367,0.07711019366979599,2477.275945747535,0.05197268646075019,291.2600587008457,402.3429681252581,0.2859716695965601,6.217018936638116,78.74907347825243,26.015812378060815,9.186000223123541,9.87733565183445,38.04907664711631,17.164353499891803,14.507416846415506,13.48105897167112,11.023289309116462,10.158194860014538,9.664974480679966,10.32261590711143,0.07710845023393631,997.1310847777992,0.03855994632178308
blues.00027.au,blues,105.51859138125846,1494.9545749894312,1391.8419520071104,0.421608606358756,23.025399134062422,-228.16708511672977,130.33966406726123,-2.563574192201996,-4.521847634939421,8.230907267009842,-23.310707616108687,70.2002189410174,1.1293278773333457,7.5891127995372605,0.9033969721848271,1.9944428179465579,-6.158843363462797,-9.380718696081498,0.09581015259027481,2811.698414388776,0.07241441294470224,208.50955464553854,447.47517332588484,0.28029982894372873,5.870437564389507,53.06709985421058,26.244880323235552,10.385556490681635,7.677681592382895,30.4533027838524,19.940065032489745,13.486490747039548,12.40042550387007,10.010876451170976,9.39421612280755,7.865956270516215,9.280635573717689,0.04685458168387413,735.6676416766054,0.050454799582861906
blues.00028.au,blues,104.90483613689095,1399.09682547641,1115.7282019411243,0.43729300020720596,21.407568386525273,-248.9622498922054,139.03176773885144,-2.6488246584461077,-2.842670715819379,9.763468221961599,-16.240023695977467,57.116193025112004,20.192361839509747,10.16037264018598,4.576076425387647,0.33792371706374014,-7.862824725166114,-3.470246459297454,0.0996667742729187,2290.6465251595127,0.04801998743232792,230.06213725154322,325.1473479652303,0.28212186414951995,6.194766320277433,70.47327856792859,19.970556521229042,8.907520832771961,8.164708238005122,34.10016836441143,18.175257188353754,12.57527125672679,11.538103603445396,11.176144338298686,10.8722714435391,8.35550793286411,8.279679835593278,0.06438622623682022,798.7103858043984,0.02857617645815396
blues.00029.au,blues,123.68571431084412,2189.9858650908573,1648.8351694525163,0.38306509005330497,26.455322190277556,-233.71511418420795,101.19901742304788,-23.197579566875824,-6.036646917010757,8.996591655459392,17.65090175690885,23.74063452869769,2.0798867440191855,25.938901593007888,-16.969041414808625,15.079568498155494,-22.277377906375214,4.385384856004446,0.1247364804148674,3759.8921136347158,0.05289486961040216,430.4612890270544,844.0039062693272,0.30089897693159273,8.886559131780158,60.6992052387507,29.7579046247409,12.9411252397428,9.043987908631967,19.373985322706897,14.81005714224977,15.084577047807045,11.647611806863262,18.409974639758282,10.661373830625408,9.912996212252791,11.07747922645501,0.06937113404273987,2040.0422533030032,0.05698632515321641
blues.00030.au,blues,129.24829837317458,2004.2106632641955,1379.1893819362376,0.3816333089170304,26.843687726529605,-206.93811222264708,117.79183775471891,-17.777297809712703,-8.010591686942902,8.5278805821792,23.26499249182825,28.30004707474092,-1.1022839602894823,18.867185522704187,-21.971612929917573,17.84802562302506,-25.590238971010518,2.1351051126130525,0.17006206512451172,3016.513649216937,0.039366118039443156,519.4874730502372,742.2805411544392,0.2971062129898563,8.617820571701081,45.0337391655604,27.633728486218313,8.55523823822378,7.77279384350717,16.777330519034486,16.163813659657507,13.994471178678538,12.686924655892684,14.573247530006688,11.715256341595559,14.149627777495782,10.153618745219275,0.05646197497844696,2139.0755877056536,0.030750114988892845
blues.00031.au,blues,129.51805877975832,1973.4105377017263,1330.715617463902,0.3604106955098652,27.93086441585825,-221.84347873335082,110.85242892845618,-26.38385444081374,-13.032195953337137,12.09580165243657,18.637548945795718,30.928431671434044,3.2962273927230274,22.58995957729686,-20.40655712908187,12.122970614989521,-26.330458446391006,-4.354130220312947,0.15151764452457428,2898.7888132613107,0.04294722484048724,484.21359505756897,593.5331020895167,0.2989193935044074,8.27301745932775,50.1222213352663,24.21226607301259,11.360589189209154,10.379247454155507,13.798648839805937,13.438579443112245,14.874418050401188,10.029158376703318,17.849364005449257,10.700894678091403,10.445041411490696,10.104012151595034,0.05647912621498108,1926.2364456112796,0.03310855531387314
blues.00032.au,blues,129.30116817307965,1883.0429032287752,1309.3824080697561,0.3328503260832225,26.988943524511114,-288.71511032886934,105.92634858011472,-15.623068929974657,-6.638755372880928,10.147838052714311,18.81994865013956,23.67446169630564,5.700167878918391,25.55908663553246,-13.450494982491623,12.429513137695345,-11.96118688154928,1.5895082527287892,0.10132135450839996,2763.1862560723607,0.03938839846771075,533.0512768345496,869.5186095462543,0.30320482101113777,8.184592651270929,72.95678423576149,28.82431815648036,11.249814722262785,9.057660474305884,20.84924634264601,18.510282210578275,19.517764014571704,12.804235731612668,15.101389855798844,11.211684265548733,14.031473859817622,11.505419300225007,0.06285541504621506,2165.074296326591,0.0561969361557821
blues.00033.au,blues,126.81365291946301,2075.501263222585,1430.4924328152904,0.35331435916278003,27.165771619047316,-238.9511978806659,108.70542675664251,-28.057499736582134,-11.255746808847046,9.520769044176813,34.14584859048512,30.21114852794819,-0.5025826515964507,27.29295802084453,-21.399484058811613,14.171864445392035,-24.512312304593173,-1.8842651585616204,0.13321350514888763,3245.4683874709976,0.04197368341550657,524.6167695582592,837.1629352526348,0.297804765635061,8.56570010566884,56.76700240701922,28.68591075078551,11.276009888947359,9.360207293180672,16.70057159761207,17.409311158155504,15.427206625985924,11.851600775031525,16.913411048697586,11.814696045509951,10.836796447510565,13.393727211239286,0.04745771735906601,2359.860606940764,0.03793596136045574
blues.00034.au,blues,132.23099376213497,2157.3630489633438,1537.0980205512037,0.3801686581731538,26.882590822416244,-217.15491110919618,105.7844598921646,-20.06199630936767,-10.700785943640435,10.245844486215482,15.606510106394204,25.259819710888582,-1.4457647390420505,30.199509438023075,-17.717385482957088,17.318798598222482,-27.218796851274657,4.336658177196007,0.13593539595603943,3602.423279799884,0.04570244525812065,401.2486885698686,584.01912061699,0.2972206920952038,8.633423407736034,60.00067008914135,23.1096364475214,10.734215165901439,8.41519675834448,18.929196071895554,14.808554859389098,14.69355891657439,10.84113622624717,14.954785839460062,11.247271093082672,10.592722729744542,13.315007604792807,0.05676878243684769,1927.281111129145,0.026290158825679158
blues.00035.au,blues,131.5518821311197,2096.692972758201,1506.872875722498,0.43873547247902844,26.877048556475124,-171.77327400973823,120.29358277697054,-20.763226447368158,-4.981887872946641,9.297282321645051,15.340431221511125,21.107595676055958,-5.385008933782165,24.195364692129523,-24.137548140155836,18.544753308201543,-22.34850204655459,1.3194959972625615,0.17337872087955475,3404.1862470091355,0.04541997474381284,496.8602353439503,643.433833940158,0.28465655790235717,8.471638671939061,44.08077100017268,26.330231590460016,8.250901242829805,9.021776811193051,16.406364917207025,12.111671558474974,13.259989910128164,10.913935262708675,12.061732299813638,10.023471634880613,11.806124881889083,10.778165788822294,0.057845667004585266,2045.4261071614542,0.023957906684210984
blues.00036.au,blues,133.51146648689942,1908.0921517329482,1247.3550297102415,0.35481975812007605,27.366078971587932,-200.19929196319208,116.36308832421825,-24.85609596388014,-12.012267222403947,8.833149004534956,18.047370430009952,25.263573886392336,0.3100538091314469,24.177253055077013,-22.223515236638136,11.183534779073709,-26.846266402324467,-7.637379448990689,0.19774682819843292,2620.1894667198376,0.03690734060808198,440.79762968948495,513.6253220844762,0.29833501644933896,8.414719704361458,53.625472716997905,22.031620184757486,11.140208167275087,9.934716059119774,14.171061219257297,17.068059141156347,13.41955006268465,10.002870441639008,17.58041809461969,9.7467545306975,9.864318407971435,10.51774166231128,0.06862670183181763,1739.9534243853298,0.01866915333643142
blues.00037.au,blues,113.16606897246713,1682.8353076545054,1188.3081417864576,0.3785659444925504,26.615383665380413,-328.5607087471809,102.72851243157007,-12.378795558421393,-8.898336997789116,11.281383527717534,19.83658411859177,26.706009461964022,7.145409876080338,22.727984646524234,-6.9517268433561386,12.816983084446408,-10.72791324313817,-0.42469418930484126,0.0691884383559227,2339.291912884281,0.048163866130123745,447.4290335915836,607.8522619693966,0.3082131672711186,7.613103551144987,86.4224190096961,25.16149240954962,10.501667367038278,10.545807566234995,26.538883230256225,13.074147444881207,15.909289502396282,15.761067389293215,14.4575777624958,12.45266316479185,12.585577484416625,9.132303366977217,0.04725397378206253,1730.119473615384,0.0356653236643039
